user_id,cluster_id,segment,treatment,cluster_treated_share,pre_period_msi,post_period_msi
4592,114,casual,1,0.4,7.99,6.29
4593,114,casual,0,0.4,6.13,7.64
4594,114,casual,0,0.4,8.92,9.1
4595,114,casual,0,0.4,5.87,7.61
4596,114,power,0,0.4,12.16,12.8
4597,114,casual,1,0.4,3.79,6.86
4598,114,casual,0,0.4,5.71,4.32
4599,114,casual,0,0.4,3.48,5.03
4600,115,power,0,0.5,20.84,21.19
4601,115,casual,0,0.5,7.61,8.76
4602,115,dormant,1,0.5,0.0,0.0
4603,115,dormant,0,0.5,0.0,0.0
4604,115,dormant,1,0.5,0.65,3.67
4605,115,dormant,0,0.5,0.0,0.54
4606,115,casual,1,0.5,2.16,3.58
4607,115,casual,0,0.5,8.39,7.66
4608,115,casual,0,0.5,8.56,8.28
4609,115,casual,1,0.5,8.16,6.02
4610,115,dormant,1,0.5,4.35,1.29
4611,115,casual,0,0.5,8.27,9.9
4612,115,dormant,1,0.5,0.0,0.75
4613,115,casual,0,0.5,4.42,4.7
4614,115,casual,1,0.5,0.0,3.68
4615,115,dormant,1,0.5,3.91,4.64
4616,115,casual,1,0.5,5.73,6.4
4617,115,casual,0,0.5,10.54,11.74
4618,115,power,0,0.5,9.91,12.09
4619,115,dormant,0,0.5,5.31,1.47
4620,115,casual,0,0.5,5.19,5.83
4621,115,dormant,0,0.5,2.43,1.39
4622,115,casual,1,0.5,10.4,11.59
4623,115,casual,0,0.5,8.03,7.22
4624,115,casual,1,0.5,6.86,4.57
4625,115,power,1,0.5,7.24,11.68
4626,115,casual,1,0.5,7.05,8.07
4627,115,dormant,1,0.5,1.75,4.43
4628,115,power,0,0.5,10.34,11.37
4629,115,power,1,0.5,11.79,17.26
4630,115,casual,1,0.5,3.9,7.82
4631,115,dormant,0,0.5,1.56,1.53
4632,115,dormant,1,0.5,0.0,0.37
4633,115,dormant,1,0.5,3.71,0.7
4634,115,casual,1,0.5,9.43,10.74
4635,115,casual,0,0.5,7.4,8.39
4636,115,power,1,0.5,19.13,18.09
4637,115,casual,0,0.5,0.0,0.0
4638,115,casual,0,0.5,10.91,12.05
4639,115,casual,0,0.5,5.5,5.0
4640,116,casual,0,0.625,6.71,6.5
4641,116,casual,1,0.625,4.95,3.34
4642,116,dormant,1,0.625,0.25,1.62
4643,116,casual,0,0.625,3.71,4.95
4644,116,dormant,1,0.625,1.93,2.83
4645,116,power,1,0.625,10.52,14.2
4646,116,casual,0,0.625,5.52,7.11
4647,116,dormant,1,0.625,4.86,3.87
4648,116,casual,0,0.625,4.2,6.14
4649,116,dormant,1,0.625,1.27,2.35
4650,116,casual,0,0.625,3.69,3.09
4651,116,dormant,0,0.625,1.98,2.95
4652,116,power,1,0.625,19.91,21.2
4653,116,casual,0,0.625,1.77,2.79
4654,116,power,1,0.625,7.95,13.31
4655,116,dormant,1,0.625,0.37,5.44
4656,116,casual,0,0.625,7.42,7.02
4657,116,casual,0,0.625,2.75,4.27
4658,116,casual,0,0.625,3.87,8.35
4659,116,casual,1,0.625,7.72,7.6
4660,116,casual,1,0.625,4.73,1.76
4661,116,dormant,0,0.625,1.48,0.0
4662,116,casual,1,0.625,7.76,10.97
4663,116,casual,1,0.625,5.09,8.59
4664,116,casual,0,0.625,5.39,8.33
4665,116,casual,1,0.625,3.9,5.99
4666,116,casual,1,0.625,4.02,10.73
4667,116,casual,1,0.625,9.5,9.33
4668,116,power,1,0.625,15.14,18.05
4669,116,dormant,1,0.625,0.84,0.0
4670,116,casual,1,0.625,12.31,8.17
4671,116,power,1,0.625,12.78,18.12
4672,116,dormant,1,0.625,5.88,4.83
4673,116,casual,0,0.625,1.58,6.37
4674,116,casual,0,0.625,2.62,3.55
4675,116,dormant,1,0.625,0.16,0.0
4676,116,dormant,1,0.625,5.35,1.41
4677,116,casual,1,0.625,5.24,5.15
4678,116,dormant,1,0.625,1.15,0.92
4679,116,dormant,0,0.625,0.0,1.14
4680,117,dormant,0,0.375,0.0,2.76
4681,117,casual,0,0.375,1.05,2.36
4682,117,casual,1,0.375,3.12,4.28
4683,117,casual,1,0.375,6.68,4.88
4684,117,casual,0,0.375,4.53,5.03
4685,117,casual,0,0.375,5.83,6.51
4686,117,dormant,0,0.375,3.92,0.63
4687,117,dormant,0,0.375,4.27,3.38
4688,117,casual,1,0.375,6.18,6.0
4689,117,dormant,0,0.375,0.05,0.0
4690,117,casual,1,0.375,7.88,9.19
4691,117,casual,1,0.375,6.67,10.68
4692,117,power,0,0.375,10.6,12.89
4693,117,casual,0,0.375,11.57,9.83
4694,117,casual,0,0.375,4.78,3.98
4695,117,casual,0,0.375,5.38,7.72
4696,117,casual,0,0.375,7.18,8.68
4697,117,dormant,0,0.375,3.12,0.63
4698,117,casual,1,0.375,2.79,1.47
4699,117,casual,0,0.375,7.36,5.96
4700,117,dormant,0,0.375,2.62,3.84
4701,117,casual,1,0.375,7.97,5.12
4702,117,dormant,0,0.375,3.4,1.85
4703,117,power,1,0.375,13.36,14.99
4704,117,casual,0,0.375,4.44,8.76
4705,117,power,1,0.375,12.41,15.3
4706,117,dormant,1,0.375,2.02,3.41
4707,117,casual,0,0.375,9.3,8.4
4708,117,power,1,0.375,13.94,17.09
4709,117,casual,1,0.375,6.98,7.6
4710,117,dormant,0,0.375,0.0,0.0
4711,117,casual,1,0.375,3.39,4.45
4712,117,dormant,1,0.375,0.0,0.46
4713,117,casual,1,0.375,8.68,7.25
4714,117,dormant,0,0.375,3.2,0.74
4715,117,casual,0,0.375,5.17,4.92
4716,117,dormant,0,0.375,3.66,4.23
4717,117,casual,0,0.375,6.23,9.3
4718,117,casual,0,0.375,8.39,7.82
4719,117,casual,0,0.375,4.47,6.21
4720,118,casual,0,0.575,4.93,1.53
4721,118,power,1,0.575,13.72,16.36
4722,118,casual,1,0.575,6.11,6.36
4723,118,dormant,1,0.575,2.19,1.91
4724,118,power,0,0.575,21.0,23.72
4725,118,dormant,1,0.575,2.29,3.25
4726,118,casual,1,0.575,2.64,5.43
4727,118,dormant,1,0.575,0.0,1.12
4728,118,casual,0,0.575,12.61,9.81
4729,118,casual,0,0.575,9.7,8.76
4730,118,dormant,0,0.575,3.63,2.12
4731,118,casual,1,0.575,6.18,8.98
4732,118,casual,0,0.575,2.35,3.75
4733,118,casual,0,0.575,3.54,3.52
4734,118,casual,1,0.575,8.47,8.22
4735,118,dormant,1,0.575,2.56,1.51
4736,118,dormant,0,0.575,0.0,0.0
4737,118,casual,0,0.575,4.19,6.64
4738,118,dormant,1,0.575,0.0,2.77
4739,118,casual,1,0.575,3.79,4.53
4740,118,dormant,0,0.575,1.28,1.18
4741,118,dormant,1,0.575,0.81,1.99
4742,118,power,0,0.575,6.21,11.87
4743,118,casual,1,0.575,4.51,6.37
4744,118,casual,1,0.575,9.41,12.44
4745,118,dormant,0,0.575,3.47,1.49
4746,118,casual,0,0.575,5.22,5.58
4747,118,casual,1,0.575,6.39,6.46
4748,118,casual,1,0.575,1.86,4.84
4749,118,casual,1,0.575,7.81,7.92
4750,118,dormant,0,0.575,2.16,1.43
4751,118,casual,0,0.575,7.14,4.2
4752,118,dormant,1,0.575,2.91,2.15
4753,118,casual,0,0.575,7.96,6.45
4754,118,casual,1,0.575,6.04,8.56
4755,118,casual,1,0.575,5.86,5.73
4756,118,dormant,1,0.575,1.71,0.0
4757,118,casual,0,0.575,4.18,3.5
4758,118,power,1,0.575,9.57,10.4
4759,118,casual,1,0.575,3.63,7.17
4760,119,casual,0,0.525,7.2,6.03
4761,119,power,0,0.525,16.24,15.94
4762,119,casual,1,0.525,4.68,5.76
4763,119,casual,1,0.525,1.59,0.0
4764,119,power,1,0.525,11.48,16.62
4765,119,casual,1,0.525,5.86,3.74
4766,119,dormant,0,0.525,0.86,1.21
4767,119,casual,1,0.525,2.18,5.96
4768,119,power,1,0.525,16.78,22.25
4769,119,dormant,0,0.525,3.76,1.28
4770,119,casual,1,0.525,5.16,5.88
4771,119,dormant,0,0.525,0.79,1.06
4772,119,power,0,0.525,12.59,15.31
4773,119,dormant,0,0.525,2.28,0.0
4774,119,dormant,1,0.525,0.0,0.0
4775,119,dormant,1,0.525,0.04,0.24
4776,119,casual,0,0.525,8.71,11.0
4777,119,casual,0,0.525,2.2,0.57
4778,119,casual,0,0.525,3.09,4.28
4779,119,dormant,0,0.525,0.0,2.53
4780,119,power,1,0.525,10.43,16.87
4781,119,power,1,0.525,16.26,21.0
4782,119,casual,1,0.525,3.67,2.94
4783,119,casual,1,0.525,1.77,3.71
4784,119,dormant,1,0.525,0.91,0.31
4785,119,casual,0,0.525,7.07,7.69
4786,119,casual,1,0.525,8.2,11.16
4787,119,power,0,0.525,15.31,17.74
4788,119,power,1,0.525,18.5,24.08
4789,119,casual,1,0.525,4.17,6.2
4790,119,dormant,0,0.525,0.32,2.38
4791,119,casual,1,0.525,8.85,7.11
4792,119,dormant,0,0.525,1.58,4.12
4793,119,casual,1,0.525,9.75,9.62
4794,119,dormant,0,0.525,2.96,2.01
4795,119,casual,0,0.525,2.86,3.2
4796,119,casual,0,0.525,8.67,4.12
4797,119,dormant,1,0.525,1.57,3.48
4798,119,casual,0,0.525,8.12,8.21
4799,119,dormant,1,0.525,0.0,2.84
4800,120,power,1,0.675,11.39,16.84
4801,120,casual,0,0.675,2.58,3.54
4802,120,dormant,1,0.675,0.0,3.52
4803,120,casual,1,0.675,2.54,5.4
4804,120,casual,1,0.675,6.49,7.44
4805,120,power,0,0.675,12.8,13.36
4806,120,power,0,0.675,9.48,10.68
4807,120,dormant,0,0.675,0.87,0.91
4808,120,casual,1,0.675,6.18,6.06
4809,120,casual,1,0.675,5.7,5.48
4810,120,dormant,0,0.675,1.05,0.62
4811,120,casual,1,0.675,10.69,13.64
4812,120,casual,1,0.675,8.55,7.75
4813,120,dormant,1,0.675,3.68,3.41
4814,120,dormant,0,0.675,2.72,2.85
4815,120,dormant,0,0.675,0.0,1.98
4816,120,casual,1,0.675,4.77,9.13
4817,120,dormant,0,0.675,1.0,0.09
4818,120,dormant,1,0.675,0.0,1.35
4819,120,power,1,0.675,23.01,24.62
4820,120,casual,1,0.675,5.58,7.07
4821,120,casual,1,0.675,7.84,7.31
4822,120,casual,1,0.675,0.57,1.79
4823,120,casual,1,0.675,6.98,5.07
4824,120,casual,1,0.675,10.13,13.1
4825,120,casual,0,0.675,0.12,0.0
4826,120,dormant,1,0.675,0.0,0.0
4827,120,dormant,1,0.675,2.36,4.15
4828,120,dormant,1,0.675,1.8,1.14
4829,120,dormant,1,0.675,0.1,0.0
4830,120,casual,1,0.675,2.43,5.58
4831,120,casual,0,0.675,8.68,9.9
4832,120,dormant,1,0.675,2.32,1.87
4833,120,dormant,1,0.675,1.72,2.94
4834,120,casual,0,0.675,7.06,9.71
4835,120,casual,1,0.675,9.05,8.08
4836,120,casual,1,0.675,2.27,6.2
4837,120,dormant,0,0.675,0.0,0.0
4838,120,casual,0,0.675,1.0,0.0
4839,120,casual,1,0.675,4.81,9.76
4840,121,casual,0,0.5,7.44,8.04
4841,121,casual,0,0.5,8.56,6.41
4842,121,casual,1,0.5,3.88,3.34
4843,121,power,1,0.5,19.31,22.41
4844,121,dormant,0,0.5,1.1,0.32
4845,121,power,0,0.5,13.22,13.84
4846,121,casual,0,0.5,8.93,10.43
4847,121,casual,0,0.5,8.73,9.43
4848,121,dormant,1,0.5,0.34,3.48
4849,121,casual,0,0.5,7.79,3.86
4850,121,casual,0,0.5,2.98,2.36
4851,121,dormant,1,0.5,0.54,0.0
4852,121,dormant,0,0.5,5.13,0.03
4853,121,dormant,0,0.5,3.22,1.9
4854,121,casual,1,0.5,6.0,7.87
4855,121,casual,0,0.5,0.42,3.24
4856,121,casual,1,0.5,0.4,2.16
4857,121,power,0,0.5,10.97,15.07
4858,121,dormant,1,0.5,4.72,3.95
4859,121,dormant,1,0.5,2.13,5.14
4860,121,casual,0,0.5,7.25,9.46
4861,121,dormant,0,0.5,2.67,0.0
4862,121,casual,1,0.5,0.0,2.88
4863,121,casual,1,0.5,10.43,13.05
4864,121,power,1,0.5,3.66,7.65
4865,121,casual,1,0.5,7.21,7.05
4866,121,casual,0,0.5,3.28,7.39
4867,121,casual,1,0.5,7.78,6.19
4868,121,power,1,0.5,14.42,15.99
4869,121,casual,1,0.5,5.42,6.55
4870,121,casual,0,0.5,5.98,7.64
4871,121,casual,1,0.5,0.0,3.04
4872,121,casual,0,0.5,8.01,5.44
4873,121,casual,1,0.5,4.79,6.46
4874,121,casual,1,0.5,7.14,9.32
4875,121,power,1,0.5,15.99,19.86
4876,121,casual,0,0.5,6.37,8.52
4877,121,casual,1,0.5,1.38,1.96
4878,121,casual,0,0.5,7.79,7.44
4879,121,casual,0,0.5,4.02,3.65
4880,122,casual,0,0.375,7.87,7.01
4881,122,dormant,1,0.375,1.17,0.0
4882,122,power,0,0.375,20.59,20.04
4883,122,casual,0,0.375,5.83,2.33
4884,122,power,0,0.375,12.95,12.3
4885,122,power,0,0.375,17.37,16.34
4886,122,casual,0,0.375,4.99,4.77
4887,122,casual,1,0.375,2.18,7.31
4888,122,power,1,0.375,16.19,18.24
4889,122,dormant,1,0.375,0.63,0.04
4890,122,power,1,0.375,18.04,22.93
4891,122,dormant,1,0.375,0.58,0.0
4892,122,dormant,0,0.375,4.1,3.55
4893,122,casual,0,0.375,4.35,4.84
4894,122,casual,0,0.375,3.09,6.92
4895,122,dormant,0,0.375,2.18,0.0
4896,122,casual,1,0.375,2.83,4.81
4897,122,dormant,1,0.375,3.08,1.8
4898,122,casual,0,0.375,4.49,7.7
4899,122,dormant,0,0.375,2.75,3.04
4900,122,casual,0,0.375,5.36,8.05
4901,122,casual,0,0.375,4.87,2.86
4902,122,casual,0,0.375,8.95,9.11
4903,122,dormant,0,0.375,2.12,0.0
4904,122,casual,1,0.375,8.01,8.44
4905,122,casual,0,0.375,2.07,4.14
4906,122,dormant,1,0.375,0.03,0.93
4907,122,dormant,0,0.375,4.5,1.55
4908,122,casual,0,0.375,7.47,10.68
4909,122,casual,0,0.375,8.89,8.62
4910,122,dormant,1,0.375,3.58,0.0
4911,122,power,0,0.375,13.92,15.09
4912,122,casual,0,0.375,7.42,7.24
4913,122,casual,1,0.375,5.39,8.28
4914,122,casual,1,0.375,3.36,4.52
4915,122,casual,0,0.375,7.51,6.85
4916,122,casual,0,0.375,10.21,12.23
4917,122,casual,1,0.375,11.91,13.05
4918,122,power,0,0.375,16.52,17.28
4919,122,power,1,0.375,17.56,23.84
4920,123,dormant,0,0.575,0.0,0.0
4921,123,power,1,0.575,20.68,23.19
4922,123,casual,1,0.575,2.85,5.05
4923,123,casual,1,0.575,6.05,3.38
4924,123,power,1,0.575,12.74,18.4
4925,123,power,0,0.575,17.6,19.5
4926,123,dormant,1,0.575,1.57,0.0
4927,123,dormant,1,0.575,0.0,0.0
4928,123,casual,0,0.575,6.89,3.21
4929,123,casual,1,0.575,4.63,6.0
4930,123,casual,0,0.575,3.97,8.86
4931,123,casual,1,0.575,8.78,8.07
4932,123,casual,1,0.575,7.07,10.5
4933,123,dormant,0,0.575,3.04,0.0
4934,123,dormant,1,0.575,1.6,1.07
4935,123,dormant,1,0.575,0.0,3.39
4936,123,casual,1,0.575,4.31,3.48
4937,123,casual,1,0.575,8.49,5.88
4938,123,dormant,0,0.575,0.0,0.0
4939,123,casual,0,0.575,2.47,2.98
4940,123,casual,0,0.575,0.0,1.17
4941,123,casual,0,0.575,5.58,5.88
4942,123,casual,0,0.575,8.58,11.44
4943,123,casual,1,0.575,6.53,9.69
4944,123,power,0,0.575,15.45,16.09
4945,123,casual,0,0.575,11.59,10.04
4946,123,casual,1,0.575,9.39,8.93
4947,123,casual,1,0.575,3.77,2.85
4948,123,casual,0,0.575,6.33,8.76
4949,123,casual,1,0.575,8.43,11.12
4950,123,power,0,0.575,17.61,22.02
4951,123,casual,1,0.575,8.57,9.02
4952,123,casual,0,0.575,1.98,5.81
4953,123,dormant,0,0.575,3.68,0.0
4954,123,dormant,0,0.575,0.0,0.0
4955,123,dormant,1,0.575,0.0,0.0
4956,123,casual,1,0.575,3.53,3.84
4957,123,casual,1,0.575,10.49,8.08
4958,123,casual,1,0.575,4.24,4.77
4959,123,casual,1,0.575,7.56,10.32
4960,124,power,1,0.625,17.33,19.34
4961,124,dormant,0,0.625,0.0,2.58
4962,124,casual,1,0.625,4.46,9.31
4963,124,casual,0,0.625,7.63,5.41
4964,124,power,0,0.625,22.18,20.42
4965,124,casual,0,0.625,9.64,7.17
4966,124,dormant,1,0.625,4.04,5.6
4967,124,casual,0,0.625,4.89,2.1
4968,124,power,0,0.625,5.41,11.12
4969,124,dormant,1,0.625,0.41,0.0
4970,124,dormant,0,0.625,0.82,1.31
4971,124,dormant,1,0.625,1.05,0.0
4972,124,dormant,1,0.625,1.58,2.85
4973,124,dormant,1,0.625,0.0,1.82
4974,124,casual,1,0.625,2.5,4.25
4975,124,casual,1,0.625,0.8,5.12
4976,124,power,1,0.625,14.98,16.79
4977,124,dormant,1,0.625,1.42,0.18
4978,124,power,1,0.625,16.15,19.92
4979,124,casual,1,0.625,6.11,5.63
4980,124,casual,1,0.625,9.23,13.27
4981,124,dormant,0,0.625,0.0,1.94
4982,124,casual,1,0.625,3.66,5.35
4983,124,casual,0,0.625,2.63,3.33
4984,124,casual,0,0.625,6.06,6.88
4985,124,casual,1,0.625,4.8,9.56
4986,124,casual,1,0.625,8.74,5.99
4987,124,dormant,0,0.625,3.59,0.9
4988,124,dormant,1,0.625,1.56,0.0
4989,124,dormant,1,0.625,4.49,1.66
4990,124,power,1,0.625,14.85,18.06
4991,124,power,1,0.625,12.65,19.06
4992,124,casual,1,0.625,8.95,8.3
4993,124,casual,0,0.625,0.0,2.27
4994,124,casual,1,0.625,5.36,9.96
4995,124,power,0,0.625,13.9,14.61
4996,124,dormant,1,0.625,2.39,4.02
4997,124,dormant,0,0.625,2.2,2.03
4998,124,dormant,0,0.625,1.84,2.54
4999,124,power,1,0.625,18.7,18.53
5000,125,power,1,0.425,17.83,20.95
5001,125,casual,1,0.425,1.95,3.47
5002,125,dormant,0,0.425,2.94,0.93
5003,125,dormant,1,0.425,2.72,2.17
5004,125,casual,1,0.425,8.99,10.34
5005,125,casual,0,0.425,5.34,5.38
5006,125,power,1,0.425,17.94,24.32
5007,125,casual,0,0.425,8.51,8.29
5008,125,dormant,0,0.425,1.65,2.39
5009,125,casual,0,0.425,3.97,3.68
5010,125,dormant,0,0.425,0.0,1.81
5011,125,casual,0,0.425,5.24,4.99
5012,125,casual,0,0.425,9.02,10.02
5013,125,casual,1,0.425,1.19,4.93
5014,125,casual,0,0.425,0.93,2.73
5015,125,casual,0,0.425,3.3,2.96
5016,125,dormant,1,0.425,0.0,2.02
5017,125,dormant,0,0.425,0.0,0.1
5018,125,casual,0,0.425,3.54,4.93
5019,125,casual,1,0.425,6.12,6.82
5020,125,casual,1,0.425,6.63,7.34
5021,125,dormant,1,0.425,4.09,2.48
5022,125,casual,0,0.425,7.87,7.55
5023,125,dormant,0,0.425,3.71,1.54
5024,125,dormant,0,0.425,1.74,0.34
5025,125,power,1,0.425,17.74,20.87
5026,125,casual,0,0.425,5.19,5.63
5027,125,dormant,1,0.425,0.0,1.16
5028,125,casual,0,0.425,0.27,2.46
5029,125,power,1,0.425,17.86,19.57
5030,125,power,0,0.425,12.0,13.02
5031,125,power,0,0.425,8.96,11.09
5032,125,casual,1,0.425,9.27,12.01
5033,125,dormant,0,0.425,0.0,2.52
5034,125,power,0,0.425,12.44,12.78
5035,125,power,0,0.425,14.3,12.88
5036,125,dormant,1,0.425,0.0,0.0
5037,125,dormant,1,0.425,5.17,0.58
5038,125,casual,0,0.425,0.28,2.86
5039,125,casual,1,0.425,3.77,6.1
5040,126,casual,0,0.375,6.43,3.48
5041,126,dormant,1,0.375,0.87,0.31
5042,126,dormant,0,0.375,2.41,1.76
5043,126,dormant,0,0.375,2.25,2.63
5044,126,casual,0,0.375,10.76,8.49
5045,126,dormant,0,0.375,1.2,1.85
5046,126,dormant,0,0.375,0.92,3.39
5047,126,power,1,0.375,12.72,17.98
5048,126,casual,0,0.375,4.45,4.15
5049,126,dormant,0,0.375,1.8,2.47
5050,126,casual,0,0.375,2.92,0.0
5051,126,dormant,0,0.375,3.06,1.59
5052,126,power,0,0.375,14.8,16.23
5053,126,dormant,0,0.375,0.0,0.0
5054,126,dormant,0,0.375,1.74,0.0
5055,126,power,1,0.375,14.52,17.22
5056,126,casual,1,0.375,4.1,6.57
5057,126,dormant,1,0.375,2.56,0.0
5058,126,casual,0,0.375,8.89,7.81
5059,126,casual,0,0.375,8.58,7.4
5060,126,casual,0,0.375,0.59,3.19
5061,126,power,0,0.375,20.21,19.0
5062,126,casual,1,0.375,2.83,5.71
5063,126,casual,1,0.375,2.58,3.71
5064,126,casual,1,0.375,8.39,8.0
5065,126,casual,0,0.375,7.24,6.93
5066,126,casual,1,0.375,8.8,7.04
5067,126,dormant,0,0.375,0.0,2.95
5068,126,dormant,1,0.375,0.0,1.66
5069,126,power,1,0.375,20.04,20.72
5070,126,casual,1,0.375,8.21,6.25
5071,126,casual,0,0.375,0.82,0.76
5072,126,dormant,0,0.375,1.36,4.26
5073,126,dormant,0,0.375,0.0,0.0
5074,126,casual,1,0.375,2.19,3.03
5075,126,dormant,0,0.375,2.63,0.41
5076,126,casual,0,0.375,6.66,3.88
5077,126,dormant,1,0.375,3.9,2.46
5078,126,casual,1,0.375,4.34,7.35
5079,126,casual,0,0.375,6.85,5.58
5080,127,dormant,0,0.475,0.16,2.47
5081,127,casual,0,0.475,7.01,3.0
5082,127,power,0,0.475,12.5,14.21
5083,127,dormant,1,0.475,0.0,0.0
5084,127,casual,1,0.475,8.4,8.56
5085,127,power,1,0.475,14.41,18.73
5086,127,dormant,1,0.475,2.58,3.11
5087,127,casual,1,0.475,7.48,8.3
5088,127,power,0,0.475,18.0,20.0
5089,127,casual,0,0.475,5.24,7.94
5090,127,casual,1,0.475,3.98,4.68
5091,127,casual,1,0.475,4.93,6.03
5092,127,casual,0,0.475,2.09,5.08
5093,127,power,0,0.475,17.24,16.03
5094,127,dormant,0,0.475,2.52,1.39
5095,127,dormant,1,0.475,0.56,0.33
5096,127,casual,0,0.475,3.52,6.68
5097,127,casual,1,0.475,7.24,4.63
5098,127,power,0,0.475,14.5,15.46
5099,127,casual,0,0.475,1.22,0.88
5100,127,dormant,0,0.475,0.21,0.0
5101,127,dormant,1,0.475,4.36,0.97
5102,127,casual,0,0.475,4.51,3.85
5103,127,casual,1,0.475,9.54,10.39
5104,127,casual,0,0.475,6.11,10.89
5105,127,casual,0,0.475,9.74,10.82
5106,127,power,0,0.475,17.12,19.24
5107,127,casual,1,0.475,3.93,2.6
5108,127,casual,1,0.475,2.17,4.1
5109,127,dormant,0,0.475,0.75,0.98
5110,127,casual,0,0.475,6.38,5.59
5111,127,power,0,0.475,20.35,21.37
5112,127,dormant,0,0.475,0.0,2.46
5113,127,power,1,0.475,22.2,24.77
5114,127,casual,1,0.475,6.82,7.28
5115,127,casual,1,0.475,8.85,7.9
5116,127,casual,1,0.475,7.21,7.71
5117,127,dormant,0,0.475,0.87,0.53
5118,127,casual,1,0.475,10.01,11.69
5119,127,dormant,1,0.475,2.54,1.84
5120,128,casual,0,0.475,4.63,2.55
5121,128,dormant,1,0.475,1.43,0.0
5122,128,casual,0,0.475,8.89,7.22
5123,128,casual,1,0.475,2.07,0.68
5124,128,casual,1,0.475,6.48,7.77
5125,128,power,1,0.475,8.68,7.56
5126,128,casual,0,0.475,8.0,3.71
5127,128,power,0,0.475,16.62,15.89
5128,128,casual,1,0.475,4.97,6.27
5129,128,casual,1,0.475,5.68,6.76
5130,128,power,0,0.475,22.01,22.0
5131,128,power,1,0.475,21.81,25.28
5132,128,dormant,1,0.475,1.54,2.46
5133,128,casual,1,0.475,6.49,8.63
5134,128,casual,0,0.475,8.08,6.97
5135,128,casual,0,0.475,4.57,6.17
5136,128,casual,1,0.475,11.46,13.11
5137,128,dormant,1,0.475,1.37,0.0
5138,128,casual,1,0.475,2.82,6.18
5139,128,casual,0,0.475,2.11,0.0
5140,128,dormant,0,0.475,0.0,0.0
5141,128,dormant,0,0.475,2.19,2.43
5142,128,casual,1,0.475,5.3,3.29
5143,128,power,0,0.475,17.05,21.89
5144,128,casual,0,0.475,6.68,9.79
5145,128,dormant,1,0.475,0.0,0.38
5146,128,casual,1,0.475,3.52,5.77
5147,128,casual,0,0.475,8.17,7.63
5148,128,dormant,0,0.475,2.06,0.0
5149,128,dormant,0,0.475,2.65,1.63
5150,128,casual,0,0.475,5.6,3.47
5151,128,casual,1,0.475,4.9,5.38
5152,128,casual,0,0.475,6.85,4.65
5153,128,casual,0,0.475,9.37,10.06
5154,128,dormant,1,0.475,2.87,2.2
5155,128,casual,1,0.475,3.61,5.17
5156,128,casual,0,0.475,4.39,4.81
5157,128,casual,0,0.475,4.16,3.49
5158,128,power,0,0.475,11.36,14.07
5159,128,power,1,0.475,18.41,20.66
5160,129,dormant,0,0.5,0.26,0.0
5161,129,dormant,0,0.5,2.51,4.85
5162,129,casual,1,0.5,1.42,0.54
5163,129,power,0,0.5,12.74,13.39
5164,129,casual,1,0.5,10.05,9.89
5165,129,casual,1,0.5,6.48,8.51
5166,129,dormant,0,0.5,0.0,2.94
5167,129,dormant,1,0.5,1.68,0.77
5168,129,power,1,0.5,19.34,24.75
5169,129,power,0,0.5,10.46,10.3
5170,129,power,0,0.5,17.41,15.05
5171,129,casual,0,0.5,5.48,6.65
5172,129,casual,0,0.5,6.89,6.8
5173,129,dormant,1,0.5,2.38,3.22
5174,129,casual,1,0.5,5.66,2.88
5175,129,casual,1,0.5,7.27,9.45
5176,129,dormant,0,0.5,3.55,3.81
5177,129,power,1,0.5,15.77,17.08
5178,129,power,1,0.5,17.68,19.48
5179,129,casual,1,0.5,4.04,5.31
5180,129,casual,1,0.5,10.9,14.96
5181,129,casual,0,0.5,9.98,9.08
5182,129,casual,1,0.5,0.73,3.35
5183,129,dormant,1,0.5,2.27,1.87
5184,129,casual,0,0.5,3.88,6.44
5185,129,dormant,0,0.5,0.34,0.57
5186,129,power,0,0.5,17.92,18.82
5187,129,casual,0,0.5,1.66,1.1
5188,129,casual,1,0.5,6.52,4.71
5189,129,casual,1,0.5,0.94,0.91
5190,129,casual,0,0.5,4.21,4.81
5191,129,dormant,0,0.5,0.0,0.11
5192,129,casual,0,0.5,5.19,5.45
5193,129,casual,1,0.5,9.17,10.8
5194,129,dormant,1,0.5,2.17,0.0
5195,129,casual,1,0.5,4.41,2.07
5196,129,casual,1,0.5,9.47,9.54
5197,129,casual,0,0.5,7.98,6.56
5198,129,power,0,0.5,20.53,22.04
5199,129,power,0,0.5,19.45,18.77
5200,130,dormant,1,0.55,2.02,0.28
5201,130,casual,0,0.55,6.79,6.81
5202,130,dormant,0,0.55,1.33,3.33
5203,130,casual,0,0.55,4.04,2.28
5204,130,casual,0,0.55,3.68,5.24
5205,130,dormant,1,0.55,2.45,3.75
5206,130,dormant,1,0.55,0.0,0.0
5207,130,power,1,0.55,13.07,16.64
5208,130,casual,0,0.55,6.48,9.16
5209,130,power,1,0.55,14.03,17.11
5210,130,casual,1,0.55,6.78,8.8
5211,130,casual,1,0.55,4.36,2.24
5212,130,dormant,1,0.55,1.47,0.0
5213,130,casual,0,0.55,8.56,9.06
5214,130,dormant,0,0.55,2.43,2.04
5215,130,casual,1,0.55,6.18,5.91
5216,130,casual,0,0.55,4.78,5.65
5217,130,dormant,1,0.55,1.5,4.37
5218,130,dormant,1,0.55,1.97,3.44
5219,130,casual,0,0.55,1.64,3.17
5220,130,casual,1,0.55,0.0,2.5
5221,130,dormant,0,0.55,2.86,1.11
